time,val
-44820000,3.594
-44760000,3.602
-44700000,3.606
-44640000,3.692
-44580000,3.684
-44520000,3.698
-44460000,3.332
-44400000,2.706
-44340000,2.736
-44280000,2.822
-44220000,2.846
-44160000,2.954
-44100000,3.006
-44040000,2.99
-43980000,2.99
-43920000,3
-43860000,2.95
-43800000,2.886
-43740000,2.856
-43680000,1.512
-43620000,0.798
-43560000,2.394
-43500000,2.824
-43440000,2.846
-43380000,2.838
-43320000,2.832
-43260000,2.788
-43200000,2.754
-43140000,2.744
-43080000,2.718
-43020000,2.662
-42960000,2.666
-42900000,2.67
-42840000,2.67
-42780000,2.69
-42720000,1.052
-42660000,0.622
-42600000,1.802
-42540000,2.676
-42480000,2.674
-42420000,2.672
-42360000,2.664
-42300000,2.682
-42240000,2.76
-42180000,2.77
-42120000,2.808
-42060000,2.878
-42000000,2.924
-41940000,2.826
-41880000,2.832
-41820000,2.81
-41760000,2.812
-41700000,2.724
-41640000,2.5
-41580000,2.56
-41520000,2.638
-41460000,3.616
-41400000,3.69
-41340000,3.588
-41280000,3.558
-41220000,3.646
-41160000,3.61
-41100000,3.678
-41040000,3.582
-40980000,3.444
-40920000,3.342
-40860000,3.35
-40800000,3.346
-40740000,2.87
-40680000,1.828
-40620000,1.816
-40560000,1.716
-40500000,3.698
-40440000,3.898
-40380000,3.914
-40320000,3.082
-40260000,2.03
-40200000,2.35
-40140000,4.05
-40080000,4.052
-40020000,3.874
-39960000,2.248
-39900000,2.308
-39840000,4.248
-39780000,4.324
-39720000,4.29
-39660000,3.172
-39600000,2.276
-39540000,2.472
-39480000,4.128
-39420000,3.996
-39360000,4.004
-39300000,2.5
-39240000,2.514
-39180000,3.788
-39120000,3.596
-39060000,3.624
-39000000,3.704
-38940000,3.646
-38880000,3.678
-38820000,3.588
-38760000,2.158
-38700000,2.162
-38640000,3.86
-38580000,4.122
-38520000,4.066
-38460000,3.452
-38400000,4.008
-38340000,3.824
-38280000,3.116
-38220000,2.07
-38160000,1.444
-38100000,3.736
-38040000,3.672
-37980000,3.626
-37920000,3.974
-37860000,3.612
-37800000,4.428
-37740000,3.986
-37680000,4.01
-37620000,2.866
-37560000,1.754
-37500000,2.134
-37440000,4.024
-37380000,3.794
-37320000,4.29
-37260000,4.04
-37200000,3.906
-37140000,4.34
-37080000,3.392
-37020000,2.106
-36960000,1.884
-36900000,2.914
-36840000,4.228
-36780000,3.644
-36720000,4.032
-36660000,3.89
-36600000,3.51
-36540000,3.998
-36480000,3.048
-36420000,1.75
-36360000,1.964
-36300000,3.564
-36240000,3.948
-36180000,3.406
-36120000,3.75
-36060000,3.764
-36000000,3.374
-35940000,2.972
-35880000,1.986
-35820000,4.058
-35760000,4.11
-35700000,3.59
-35640000,3.952
-35580000,4.05
-35520000,3.154
-35460000,2.054
-35400000,3.078
-35340000,3.696
-35280000,4.35
-35220000,4.068
-35160000,3.928
-35100000,2.458
-35040000,2.428
-34980000,3.988
-34920000,3.942
-34860000,3.934
-34800000,3.934
-34740000,3.436
-34680000,1.894
-34620000,3.562
-34560000,4.15
-34500000,4.042
-34440000,3.678
-34380000,3.966
-34320000,3.082
-34260000,2.082
-34200000,4.12
-34140000,4.804
-34080000,4.254
-34020000,4.502
-33960000,4.256
-33900000,2.576
-33840000,3.256
-33780000,4.634
-33720000,4.636
-33660000,4.646
-33600000,4.728
-33540000,4.722
-33480000,2.756
-33420000,2.764
-33360000,4.084
-33300000,4.722
-33240000,4.424
-33180000,4.428
-33120000,4.438
-33060000,5.268
-33000000,4.786
-32940000,2.702
-32880000,2.6
-32820000,3.866
-32760000,4.306
-32700000,4.304
-32640000,4.284
-32580000,4.288
-32520000,4.208
-32460000,3.172
-32400000,2.186
-32340000,4.108
-32280000,4.242
-32220000,4.212
-32160000,4.216
-32100000,4.222
-32040000,3.244
-31980000,2.33
-31920000,4.218
-31860000,4.212
-31800000,4.252
-31740000,4.284
-31680000,4.258
-31620000,3.064
-31560000,2.226
-31500000,3.282
-31440000,4.326
-31380000,4.362
-31320000,4.374
-31260000,4.32
-31200000,4.442
-31140000,4.624
-31080000,3.078
-31020000,2.476
-30960000,3.248
-30900000,4.554
-30840000,4.502
-30780000,4.516
-30720000,4.538
-30660000,4.574
-30600000,3.978
-30540000,2.384
-30480000,2.4
-30420000,4.256
-30360000,5.982
-30300000,7.282
-30240000,4.81
-30180000,4.554
-30120000,4.534
-30060000,3.054
-30000000,2.48
-29940000,2.538
-29880000,4.57
-29820000,4.642
-29760000,4.66
-29700000,4.574
-29640000,4.566
-29580000,4.544
-29520000,4.55
-29460000,3.168
-29400000,2.534
-29340000,2.624
-29280000,4.432
-29220000,4.68
-29160000,4.68
-29100000,4.71
-29040000,4.808
-28980000,4.84
-28920000,4.396
-28860000,2.89
-28800000,3.672
-28740000,4.958
-28680000,4.954
-28620000,4.932
-28560000,4.926
-28500000,4.658
-28440000,2.87
-28380000,2.988
-28320000,4.856
-28260000,4.716
-28200000,4.734
-28140000,4.744
-28080000,4.77
-28020000,3.102
-27960000,3.156
-27900000,4.81
-27840000,4.744
-27780000,4.748
-27720000,4.74
-27660000,4.42
-27600000,2.702
-27540000,4.29
-27480000,4.738
-27420000,4.708
-27360000,4.692
-27300000,4.76
-27240000,4.198
-27180000,2.724
-27120000,4.314
-27060000,4.74
-27000000,4.728
-26940000,4.712
-26880000,4.788
-26820000,4.792
-26760000,3.29
-26700000,3.18
-26640000,4.886
-26580000,4.908
-26520000,4.904
-26460000,4.906
-26400000,4.904
-26340000,2.938
-26280000,3.164
-26220000,4.836
-26160000,4.704
-26100000,4.664
-26040000,4.606
-25980000,4.686
-25920000,4.69
-25860000,4.686
-25800000,3.58
-25740000,2.676
-25680000,3.824
-25620000,4.42
-25560000,4.292
-25500000,4.508
-25440000,4.41
-25380000,3.872
-25320000,2.332
-25260000,3.342
-25200000,6.67
-25140000,7.314
-25080000,6.958
-25020000,6.73
-24960000,6.69
-24900000,6.634
-24840000,7.01
-24780000,6.69
-24720000,6.308
-24660000,5.148
-24600000,5.788
-24540000,7.04
-24480000,6.89
-24420000,5.036
-24360000,4.966
-24300000,4.95
-24240000,4.88
-24180000,4.86
-24120000,4.858
-24060000,4.928
-24000000,4.946
-23940000,3.496
-23880000,2.986
-23820000,3.778
-23760000,4.868
-23700000,4.686
-23640000,4.824
-23580000,4.822
-23520000,4.848
-23460000,4.858
-23400000,4.862
-23340000,4.93
-23280000,5.006
-23220000,4.298
-23160000,3.048
-23100000,4.054
-23040000,4.998
-22980000,4.886
-22920000,4.92
-22860000,4.91
-22800000,4.896
-22740000,4.878
-22680000,4.846
-22620000,4.85
-22560000,3.474
-22500000,2.984
-22440000,6.374
-22380000,7.022
-22320000,7.024
-22260000,7.072
-22200000,7.054
-22140000,6.926
-22080000,6.934
-22020000,7.006
-21960000,6.966
-21900000,6.492
-21840000,5.148
-21780000,6.638
-21720000,7.164
-21660000,6.95
-21600000,5.472
-21540000,4.594
-21480000,4.77
-21420000,4.244
-21360000,2.838
-21300000,1.724
-21240000,3.438
-21180000,3.72
-21120000,3.718
-21060000,3.72
-21000000,3.734
-20940000,3.664
-20880000,3.214
-20820000,1.666
-20760000,2.806
-20700000,3.788
-20640000,4.028
-20580000,3.886
-20520000,3.886
-20460000,4.136
-20400000,4.186
-20340000,2.572
-20280000,2.622
-20220000,4.472
-20160000,4.254
-20100000,4.192
-20040000,4.19
-19980000,4.23
-19920000,3.676
-19860000,2.224
-19800000,3.73
-19740000,4.206
-19680000,4.198
-19620000,4.2
-19560000,4.144
-19500000,4.14
-19440000,2.802
-19380000,2.142
-19320000,3.916
-19260000,4.128
-19200000,4.094
-19140000,4.122
-19080000,4.214
-19020000,4.212
-18960000,3.606
-18900000,2.332
-18840000,2.816
-18780000,4.478
-18720000,4.912
-18660000,5.022
-18600000,4.944
-18540000,4.832
-18480000,4.86
-18420000,4.85
-18360000,4.706
-18300000,4.59
-18240000,2.688
-18180000,3.274
-18120000,5.218
-18060000,5.262
-18000000,5.258
-17940000,5.27
-17880000,5.314
-17820000,5.312
-17760000,5.14
-17700000,3.354
-17640000,3.91
-17580000,5.298
-17520000,5.28
-17460000,5.392
-17400000,4.578
-17340000,4.37
-17280000,4.366
-17220000,4.536
-17160000,3.36
-17100000,2.876
-17040000,4.12
-16980000,4.476
-16920000,4.462
-16860000,4.464
-16800000,4.704
-16740000,4.822
-16680000,4.818
-16620000,4.79
-16560000,2.852
-16500000,3.088
-16440000,4.636
-16380000,4.7
-16320000,4.71
-16260000,4.652
-16200000,3.18
-16140000,2.65
-16080000,3.19
-16020000,4.904
-15960000,5
-15900000,4.88
-15840000,4.742
-15780000,4.654
-15720000,4.676
-15660000,3.038
-15600000,2.654
-15540000,3.178
-15480000,4.636
-15420000,4.476
-15360000,4.17
-15300000,4.126
-15240000,4.074
-15180000,4.1
-15120000,2.622
-15060000,2.036
-15000000,3.71
-14940000,4.066
-14880000,4.034
-14820000,4.126
-14760000,4.126
-14700000,3.59
-14640000,2.114
-14580000,3.298
-14520000,4.116
-14460000,4.104
-14400000,4.128
-14340000,4.292
-14280000,3.88
-14220000,2.68
-14160000,3.862
-14100000,4.646
-14040000,4.68
-13980000,4.702
-13920000,4.636
-13860000,4.4
-13800000,3.302
-13740000,4.014
-13680000,6.056
-13620000,6.23
-13560000,5.536
-13500000,5.428
-13440000,4.664
-13380000,4.124
-13320000,2.646
-13260000,3.368
-13200000,4.652
-13140000,4.656
-13080000,4.614
-13020000,4.61
-12960000,4.538
-12900000,2.73
-12840000,4.456
-12780000,4.84
-12720000,4.96
-12660000,4.99
-12600000,4.382
-12540000,2.848
-12480000,3.638
-12420000,4.76
-12360000,4.802
-12300000,4.518
-12240000,4.396
-12180000,4.388
-12120000,3.728
-12060000,2.366
-12000000,2.704
-11940000,4.38
-11880000,4.36
-11820000,4.352
-11760000,4.364
-11700000,4.464
-11640000,3.93
-11580000,2.512
-11520000,3.046
-11460000,4.494
-11400000,4.52
-11340000,4.47
-11280000,4.424
-11220000,4.384
-11160000,4.394
-11100000,3.892
-11040000,2.416
-10980000,2.632
-10920000,4.334
-10860000,4.364
-10800000,4.352
-10740000,4.37
-10680000,4.326
-10620000,4.324
-10560000,3.746
-10500000,2.258
-10440000,2.278
-10380000,3.426
-10320000,4.272
-10260000,4.256
-10200000,4.372
-10140000,4.332
-10080000,4.272
-10020000,4.236
-9960000,2.334
-9900000,2.258
-9840000,2.504
-9780000,4.308
-9720000,4.304
-9660000,4.284
-9600000,4.294
-9540000,3.724
-9480000,3.266
-9420000,1.814
-9360000,1.576
-9300000,1.612
-9240000,3.736
-9180000,3.868
-9120000,3.866
-9060000,3.766
-9000000,3.768
-8940000,3.778
-8880000,2.584
-8820000,1.45
-8760000,1.442
-8700000,3.348
-8640000,3.398
-8580000,3.394
-8520000,3.388
-8460000,3.386
-8400000,3.398
-8340000,2.408
-8280000,1.39
-8220000,2.252
-8160000,3.426
-8100000,3.454
-8040000,3.44
-7980000,3.534
-7920000,3.53
-7860000,2.6
-7800000,1.486
-7740000,1.484
-7680000,3.46
-7620000,3.46
-7560000,3.76
-7500000,5.352
-7440000,5.304
-7380000,5.282
-7320000,2.984
-7260000,1.786
-7200000,2.17
-7140000,3.798
-7080000,3.878
-7020000,3.838
-6960000,3.684
-6900000,3.454
-6840000,3.45
-6780000,1.694
-6720000,1.444
-6660000,3.076
-6600000,3.418
-6540000,3.416
-6480000,3.408
-6420000,3.36
-6360000,3.356
-6300000,1.83
-6240000,1.376
-6180000,2.866
-6120000,3.35
-6060000,3.38
-6000000,3.378
-5940000,3.382
-5880000,3.48
-5820000,4.918
-5760000,4.926
-5700000,4.118
-5640000,5.162
-5580000,6.074
-5520000,6.272
-5460000,6.15
-5400000,6.086
-5340000,6.11
-5280000,6.096
-5220000,6.098
-5160000,5.006
-5100000,4.164
-5040000,4.946
-4980000,6.772
-4920000,8.698
-4860000,8.632
-4800000,7.548
-4740000,5.33
-4680000,3.994
-4620000,5.246
-4560000,4.422
-4500000,4.238
-4440000,4.208
-4380000,3.986
-4320000,3.81
-4260000,5.37
-4200000,6.144
-4140000,5.892
-4080000,3.642
-4020000,1.892
-3960000,1.844
-3900000,3.52
-3840000,3.894
-3780000,4.004
-3720000,3.996
-3660000,3.994
-3600000,3.976
-3540000,3.98
-3480000,3.392
-3420000,1.9
-3360000,3.008
-3300000,3.91
-3240000,4.104
-3180000,4.282
-3120000,4.618
-3060000,5.34
-3000000,5.334
-2940000,5.328
-2880000,3.646
-2820000,3.566
-2760000,5.12
-2700000,5.152
-2640000,5.172
-2580000,5.162
-2520000,5.15
-2460000,5.224
-2400000,4.88
-2340000,2.964
-2280000,6.012
-2220000,6.932
-2160000,6.958
-2100000,6.972
-2040000,6.936
-1980000,7.018
-1920000,7.01
-1860000,6.944
-1800000,5.578
-1740000,4.638
-1680000,4.808
-1620000,4.836
-1560000,4.778
-1500000,5.032
-1440000,6.954
-1380000,7.144
-1320000,3.184
-1260000,3.528
-1200000,6.504
-1140000,8.334
-1080000,8.304
-1020000,8.284
-960000,7.714
-900000,7.232
-840000,7.232
-780000,6.138
-720000,3.432
-660000,4.716
-600000,8.24
-540000,8.57
-480000,7.946
-420000,7.97
-360000,6.978
-300000,5.49
-240000,3.66
-180000,3.528
-120000,4.45
-60000,5.574
0,5.48
